model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B F16,662,1,0.1207,280
Qwen2.5-1.5B F16,663,1,0.1091,240
Qwen2.5-1.5B F16,664,1,0.1512,326
Qwen2.5-1.5B F16,665,1,0.1116,191
Qwen2.5-1.5B F16,666,1,0.1137,245
Qwen2.5-1.5B F16,667,1,0.1592,368
Qwen2.5-1.5B F16,668,1,0.1573,263
Qwen2.5-1.5B F16,669,1,0.1179,273
Qwen2.5-1.5B F16,670,0,0.1136,250
Qwen2.5-1.5B F16,671,1,0.1636,428
Qwen2.5-1.5B F16,672,1,0.1113,216
Qwen2.5-1.5B F16,673,1,0.1594,236
Qwen2.5-1.5B F16,674,1,0.1171,262
Qwen2.5-1.5B F16,675,1,0.0976,110
Qwen2.5-1.5B F16,676,1,0.1553,322
Qwen2.5-1.5B F16,677,1,0.1124,163
Qwen2.5-1.5B F16,678,1,0.1566,362
Qwen2.5-1.5B F16,679,0,0.1099,245
Qwen2.5-1.5B F16,680,1,0.1564,312
Qwen2.5-1.5B F16,681,1,0.1158,245
Qwen2.5-1.5B F16,682,1,0.1151,262
Qwen2.5-1.5B F16,683,1,0.1174,253
Qwen2.5-1.5B F16,684,1,0.1114,160
Qwen2.5-1.5B F16,685,0,0.1170,202
Qwen2.5-1.5B F16,686,0,0.1473,290
Qwen2.5-1.5B F16,687,1,0.1042,189
Qwen2.5-1.5B F16,688,1,0.1133,192
Qwen2.5-1.5B F16,689,1,0.1123,199
Qwen2.5-1.5B F16,690,1,0.1556,291
Qwen2.5-1.5B F16,691,1,0.1118,204
Qwen2.5-1.5B F16,692,1,0.1810,582
Qwen2.5-1.5B F16,693,0,0.1064,142
Qwen2.5-1.5B F16,694,1,0.1088,214
Qwen2.5-1.5B F16,695,1,0.1093,208
Qwen2.5-1.5B F16,696,1,0.1534,277
Qwen2.5-1.5B F16,697,1,0.1530,333
Qwen2.5-1.5B F16,698,1,0.1582,345
Qwen2.5-1.5B F16,699,1,0.1093,159
Qwen2.5-1.5B F16,700,1,0.1058,134
Qwen2.5-1.5B F16,701,1,0.1278,252
Qwen2.5-1.5B F16,702,1,0.1078,260
Qwen2.5-1.5B F16,703,1,0.1227,226
Qwen2.5-1.5B F16,704,1,0.1095,201
Qwen2.5-1.5B F16,705,1,0.1595,413
Qwen2.5-1.5B F16,706,1,0.1164,258
Qwen2.5-1.5B F16,707,0,0.1680,430
Qwen2.5-1.5B F16,708,1,0.1604,303
Qwen2.5-1.5B F16,709,1,0.1756,448
Qwen2.5-1.5B F16,710,1,0.1645,318
Qwen2.5-1.5B F16,711,1,0.1130,230
Qwen2.5-1.5B F16,712,0,0.1063,209
Qwen2.5-1.5B F16,713,1,0.1514,325
Qwen2.5-1.5B F16,714,0,0.2229,497
Qwen2.5-1.5B F16,715,1,0.1591,357
Qwen2.5-1.5B F16,716,1,0.1112,275
Qwen2.5-1.5B F16,717,0,0.1490,174
Qwen2.5-1.5B F16,718,1,0.1646,379
Qwen2.5-1.5B F16,719,0,0.1125,230
Qwen2.5-1.5B F16,720,0,0.0983,120
Qwen2.5-1.5B F16,721,1,0.1099,168
Qwen2.5-1.5B F16,722,0,0.1531,284
Qwen2.5-1.5B F16,723,1,0.1101,196
Qwen2.5-1.5B F16,724,0,0.1085,229
Qwen2.5-1.5B F16,725,1,0.1542,329
Qwen2.5-1.5B F16,726,1,0.1043,169
Qwen2.5-1.5B F16,727,1,0.1575,355
Qwen2.5-1.5B F16,728,0,0.1090,155
Qwen2.5-1.5B F16,729,0,0.1592,400
Qwen2.5-1.5B F16,730,0,0.1703,469
Qwen2.5-1.5B F16,731,1,0.1697,486
Qwen2.5-1.5B F16,732,1,0.1578,326
Qwen2.5-1.5B F16,733,1,0.1132,248
Qwen2.5-1.5B F16,734,0,0.1161,262
Qwen2.5-1.5B F16,735,0,0.1166,254
Qwen2.5-1.5B F16,736,1,0.1579,339
Qwen2.5-1.5B F16,737,0,0.1135,159
Qwen2.5-1.5B F16,738,1,0.1098,253
Qwen2.5-1.5B F16,739,1,0.1130,275
Qwen2.5-1.5B F16,740,1,0.1109,162
Qwen2.5-1.5B F16,741,1,0.1807,564
Qwen2.5-1.5B F16,742,1,0.1597,241
Qwen2.5-1.5B F16,743,1,0.1567,354
Qwen2.5-1.5B F16,744,0,0.1126,137
Qwen2.5-1.5B F16,745,1,0.1638,356
Qwen2.5-1.5B F16,746,0,0.1524,310
Qwen2.5-1.5B F16,747,0,0.1123,198
Qwen2.5-1.5B F16,748,1,0.1529,263
Qwen2.5-1.5B F16,749,1,0.1131,231
Qwen2.5-1.5B F16,750,0,0.1147,254
Qwen2.5-1.5B F16,751,1,0.1178,274
Qwen2.5-1.5B F16,752,0,0.1578,388
Qwen2.5-1.5B F16,753,1,0.1142,255
Qwen2.5-1.5B F16,754,1,0.1471,310
Qwen2.5-1.5B F16,755,1,0.1585,363
Qwen2.5-1.5B F16,756,1,0.1532,304
Qwen2.5-1.5B F16,757,0,0.1653,447
Qwen2.5-1.5B F16,758,0,0.1189,245
Qwen2.5-1.5B F16,759,1,0.1580,323
Qwen2.5-1.5B F16,760,1,0.1170,264
Qwen2.5-1.5B F16,761,0,0.1697,347
Qwen2.5-1.5B F16,762,0,0.1623,341
Qwen2.5-1.5B F16,763,1,0.1122,264
Qwen2.5-1.5B F16,764,1,0.1641,336
Qwen2.5-1.5B F16,765,0,0.1622,394
Qwen2.5-1.5B F16,766,1,0.1760,513
Qwen2.5-1.5B F16,767,1,0.1789,471
Qwen2.5-1.5B F16,768,0,0.1214,185
Qwen2.5-1.5B F16,769,1,0.1182,304
Qwen2.5-1.5B F16,770,1,0.1781,332
Qwen2.5-1.5B F16,771,1,0.1100,150
Qwen2.5-1.5B F16,772,1,0.1126,202
Qwen2.5-1.5B F16,773,1,0.1099,149
Qwen2.5-1.5B F16,774,0,0.1211,334
Qwen2.5-1.5B F16,775,1,0.0975,116
Qwen2.5-1.5B F16,776,1,0.1576,304
Qwen2.5-1.5B F16,777,0,0.1102,216
Qwen2.5-1.5B F16,778,1,0.1090,189
Qwen2.5-1.5B F16,779,1,0.1602,353
Qwen2.5-1.5B F16,780,1,0.1617,400
Qwen2.5-1.5B F16,781,1,0.1112,180
Qwen2.5-1.5B F16,782,1,0.1118,145
Qwen2.5-1.5B F16,783,1,0.1146,313
Qwen2.5-1.5B F16,784,1,0.1163,283
Qwen2.5-1.5B F16,785,1,0.1648,394
Qwen2.5-1.5B F16,786,0,0.1113,166
Qwen2.5-1.5B F16,787,0,0.1656,395
Qwen2.5-1.5B F16,788,0,0.2365,634
Qwen2.5-1.5B F16,789,1,0.1759,442
Qwen2.5-1.5B F16,790,1,0.1655,347
Qwen2.5-1.5B F16,791,1,0.1131,176
Qwen2.5-1.5B F16,792,1,0.1547,327
Qwen2.5-1.5B F16,793,1,0.1143,193
Qwen2.5-1.5B F16,794,1,0.1617,375
Qwen2.5-1.5B F16,795,0,0.1575,356
Qwen2.5-1.5B F16,796,1,0.1228,257
Qwen2.5-1.5B F16,797,0,0.1555,303
Qwen2.5-1.5B F16,798,0,0.1190,304
Qwen2.5-1.5B F16,799,1,0.1773,535
