model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B Q6_K,476,1,0.1012,173
Qwen2.5-1.5B Q6_K,477,0,0.1474,494
Qwen2.5-1.5B Q6_K,478,1,0.0967,164
Qwen2.5-1.5B Q6_K,479,1,0.1025,298
Qwen2.5-1.5B Q6_K,480,0,0.1038,271
Qwen2.5-1.5B Q6_K,481,1,0.0784,106
Qwen2.5-1.5B Q6_K,482,1,0.1396,364
Qwen2.5-1.5B Q6_K,483,1,0.1411,401
Qwen2.5-1.5B Q6_K,484,1,0.1392,241
Qwen2.5-1.5B Q6_K,485,1,0.1465,352
Qwen2.5-1.5B Q6_K,486,1,0.1023,268
Qwen2.5-1.5B Q6_K,487,1,0.0978,186
Qwen2.5-1.5B Q6_K,488,1,0.1082,266
Qwen2.5-1.5B Q6_K,489,1,0.1315,196
Qwen2.5-1.5B Q6_K,490,1,0.1815,350
Qwen2.5-1.5B Q6_K,491,1,0.1435,342
Qwen2.5-1.5B Q6_K,492,1,0.1000,223
Qwen2.5-1.5B Q6_K,493,1,0.1412,301
Qwen2.5-1.5B Q6_K,494,1,0.1036,181
Qwen2.5-1.5B Q6_K,495,1,0.0969,186
Qwen2.5-1.5B Q6_K,496,1,0.1312,358
Qwen2.5-1.5B Q6_K,497,1,0.1114,147
Qwen2.5-1.5B Q6_K,498,0,0.1598,237
Qwen2.5-1.5B Q6_K,499,1,0.1483,478
Qwen2.5-1.5B Q6_K,500,1,0.1594,395
Qwen2.5-1.5B Q6_K,501,1,0.1041,267
Qwen2.5-1.5B Q6_K,502,1,0.1530,358
Qwen2.5-1.5B Q6_K,503,0,0.1011,168
Qwen2.5-1.5B Q6_K,504,0,0.1489,550
Qwen2.5-1.5B Q6_K,505,1,0.1425,216
Qwen2.5-1.5B Q6_K,506,0,0.1524,336
Qwen2.5-1.5B Q6_K,507,1,0.1418,305
Qwen2.5-1.5B Q6_K,508,1,0.1514,322
Qwen2.5-1.5B Q6_K,509,1,0.0955,217
Qwen2.5-1.5B Q6_K,510,1,0.0961,173
Qwen2.5-1.5B Q6_K,511,0,0.0966,134
Qwen2.5-1.5B Q6_K,512,1,0.0997,223
Qwen2.5-1.5B Q6_K,513,1,0.0700,93
Qwen2.5-1.5B Q6_K,514,0,0.1016,250
Qwen2.5-1.5B Q6_K,515,1,0.0942,261
Qwen2.5-1.5B Q6_K,516,0,0.1380,345
Qwen2.5-1.5B Q6_K,517,1,0.1002,244
Qwen2.5-1.5B Q6_K,518,0,0.1035,168
Qwen2.5-1.5B Q6_K,519,1,0.0839,111
Qwen2.5-1.5B Q6_K,520,1,0.1057,148
Qwen2.5-1.5B Q6_K,521,1,0.1052,224
Qwen2.5-1.5B Q6_K,522,1,0.1017,137
Qwen2.5-1.5B Q6_K,523,1,0.1471,529
Qwen2.5-1.5B Q6_K,524,1,0.1545,431
Qwen2.5-1.5B Q6_K,525,1,0.0974,129
Qwen2.5-1.5B Q6_K,526,1,0.1462,315
Qwen2.5-1.5B Q6_K,527,1,0.1039,265
Qwen2.5-1.5B Q6_K,528,1,0.1084,242
Qwen2.5-1.5B Q6_K,529,1,0.2077,300
Qwen2.5-1.5B Q6_K,530,0,0.1123,226
Qwen2.5-1.5B Q6_K,531,1,0.1401,383
Qwen2.5-1.5B Q6_K,532,1,0.1333,398
Qwen2.5-1.5B Q6_K,533,1,0.0981,160
Qwen2.5-1.5B Q6_K,534,1,0.0969,177
Qwen2.5-1.5B Q6_K,535,0,0.0836,119
Qwen2.5-1.5B Q6_K,536,1,0.1007,183
Qwen2.5-1.5B Q6_K,537,1,0.1024,290
Qwen2.5-1.5B Q6_K,538,1,0.1028,285
Qwen2.5-1.5B Q6_K,539,1,0.0958,286
Qwen2.5-1.5B Q6_K,540,1,0.0920,244
Qwen2.5-1.5B Q6_K,541,1,0.1341,308
Qwen2.5-1.5B Q6_K,542,1,0.1374,296
Qwen2.5-1.5B Q6_K,543,1,0.1533,570
Qwen2.5-1.5B Q6_K,544,0,0.2406,843
Qwen2.5-1.5B Q6_K,545,1,0.1060,184
Qwen2.5-1.5B Q6_K,546,0,0.1092,202
Qwen2.5-1.5B Q6_K,547,0,0.1036,124
Qwen2.5-1.5B Q6_K,548,1,0.1513,299
Qwen2.5-1.5B Q6_K,549,1,0.1045,196
Qwen2.5-1.5B Q6_K,550,1,0.1034,200
Qwen2.5-1.5B Q6_K,551,1,0.1082,206
Qwen2.5-1.5B Q6_K,552,0,0.1042,274
Qwen2.5-1.5B Q6_K,553,1,0.0830,88
Qwen2.5-1.5B Q6_K,554,1,0.1550,292
Qwen2.5-1.5B Q6_K,555,1,0.1049,251
Qwen2.5-1.5B Q6_K,556,1,0.1509,553
Qwen2.5-1.5B Q6_K,557,1,0.1457,388
Qwen2.5-1.5B Q6_K,558,1,0.1070,176
Qwen2.5-1.5B Q6_K,559,0,0.1047,159
Qwen2.5-1.5B Q6_K,560,0,0.1358,374
Qwen2.5-1.5B Q6_K,561,1,0.1022,206
Qwen2.5-1.5B Q6_K,562,1,0.1015,174
Qwen2.5-1.5B Q6_K,563,0,0.1551,556
Qwen2.5-1.5B Q6_K,564,0,0.1019,197
Qwen2.5-1.5B Q6_K,565,1,0.1472,370
Qwen2.5-1.5B Q6_K,566,1,0.1499,490
Qwen2.5-1.5B Q6_K,567,1,0.1028,154
Qwen2.5-1.5B Q6_K,568,1,0.1430,299
Qwen2.5-1.5B Q6_K,569,1,0.1019,245
Qwen2.5-1.5B Q6_K,570,0,0.1080,264
Qwen2.5-1.5B Q6_K,571,1,0.1064,149
Qwen2.5-1.5B Q6_K,572,1,0.1084,158
Qwen2.5-1.5B Q6_K,573,0,0.1537,348
Qwen2.5-1.5B Q6_K,574,1,0.2362,640
Qwen2.5-1.5B Q6_K,575,1,0.1018,90
Qwen2.5-1.5B Q6_K,576,1,0.0985,198
Qwen2.5-1.5B Q6_K,577,1,0.1440,493
Qwen2.5-1.5B Q6_K,578,1,0.1040,162
Qwen2.5-1.5B Q6_K,579,0,0.1421,319
Qwen2.5-1.5B Q6_K,580,1,0.0993,171
Qwen2.5-1.5B Q6_K,581,1,0.1066,287
Qwen2.5-1.5B Q6_K,582,1,0.1025,139
Qwen2.5-1.5B Q6_K,583,1,0.1069,252
Qwen2.5-1.5B Q6_K,584,1,0.2448,659
Qwen2.5-1.5B Q6_K,585,1,0.1102,263
Qwen2.5-1.5B Q6_K,586,1,0.1081,200
Qwen2.5-1.5B Q6_K,587,0,0.1051,190
Qwen2.5-1.5B Q6_K,588,1,0.2346,607
Qwen2.5-1.5B Q6_K,589,1,0.0914,145
Qwen2.5-1.5B Q6_K,590,1,0.1382,336
Qwen2.5-1.5B Q6_K,591,1,0.0912,148
Qwen2.5-1.5B Q6_K,592,1,0.0874,120
Qwen2.5-1.5B Q6_K,593,1,0.0849,171
Qwen2.5-1.5B Q6_K,594,1,0.0918,259
Qwen2.5-1.5B Q6_K,595,1,0.0933,281
Qwen2.5-1.5B Q6_K,596,1,0.0955,222
Qwen2.5-1.5B Q6_K,597,0,0.1362,374
Qwen2.5-1.5B Q6_K,598,1,0.1454,428
Qwen2.5-1.5B Q6_K,599,0,0.1417,571
Qwen2.5-1.5B Q6_K,600,1,0.0965,235
Qwen2.5-1.5B Q6_K,601,1,0.0699,92
Qwen2.5-1.5B Q6_K,602,1,0.1325,382
Qwen2.5-1.5B Q6_K,603,1,0.0929,191
Qwen2.5-1.5B Q6_K,604,1,0.1398,433
Qwen2.5-1.5B Q6_K,605,0,0.1015,215
Qwen2.5-1.5B Q6_K,606,1,0.1084,168
Qwen2.5-1.5B Q6_K,607,0,0.1060,178
Qwen2.5-1.5B Q6_K,608,1,0.1154,266
Qwen2.5-1.5B Q6_K,609,0,0.1576,364
Qwen2.5-1.5B Q6_K,610,0,0.1426,372
Qwen2.5-1.5B Q6_K,611,1,0.1037,231
Qwen2.5-1.5B Q6_K,612,1,0.1509,255
Qwen2.5-1.5B Q6_K,613,0,0.1430,183
Qwen2.5-1.5B Q6_K,614,1,0.1036,198
Qwen2.5-1.5B Q6_K,615,0,0.1437,474
Qwen2.5-1.5B Q6_K,616,1,0.1372,289
Qwen2.5-1.5B Q6_K,617,0,0.1318,232
Qwen2.5-1.5B Q6_K,618,1,0.0991,195
Qwen2.5-1.5B Q6_K,619,1,0.1068,250
Qwen2.5-1.5B Q6_K,620,1,0.1074,135
Qwen2.5-1.5B Q6_K,621,1,0.1384,219
Qwen2.5-1.5B Q6_K,622,1,0.0951,234
Qwen2.5-1.5B Q6_K,623,0,0.1406,348
Qwen2.5-1.5B Q6_K,624,1,0.0886,157
Qwen2.5-1.5B Q6_K,625,1,0.1348,307
Qwen2.5-1.5B Q6_K,626,1,0.1415,318
Qwen2.5-1.5B Q6_K,627,1,0.0943,255
Qwen2.5-1.5B Q6_K,628,1,0.0963,138
Qwen2.5-1.5B Q6_K,629,1,0.0994,256
Qwen2.5-1.5B Q6_K,630,1,0.1016,336
Qwen2.5-1.5B Q6_K,631,0,0.1435,420
Qwen2.5-1.5B Q6_K,632,1,0.1440,360
Qwen2.5-1.5B Q6_K,633,1,0.1433,287
Qwen2.5-1.5B Q6_K,634,1,0.1496,430
Qwen2.5-1.5B Q6_K,635,1,0.1628,512
Qwen2.5-1.5B Q6_K,636,0,0.1525,478
Qwen2.5-1.5B Q6_K,637,1,0.1414,509
Qwen2.5-1.5B Q6_K,638,0,0.0950,133
Qwen2.5-1.5B Q6_K,639,1,0.0960,115
Qwen2.5-1.5B Q6_K,640,1,0.1484,423
Qwen2.5-1.5B Q6_K,641,1,0.1461,340
Qwen2.5-1.5B Q6_K,642,0,0.1495,249
Qwen2.5-1.5B Q6_K,643,1,0.1086,213
Qwen2.5-1.5B Q6_K,644,1,0.1522,141
Qwen2.5-1.5B Q6_K,645,1,0.1647,321
Qwen2.5-1.5B Q6_K,646,0,0.1317,289
Qwen2.5-1.5B Q6_K,647,1,0.1323,183
Qwen2.5-1.5B Q6_K,648,1,0.0732,90
Qwen2.5-1.5B Q6_K,649,1,0.1037,259
Qwen2.5-1.5B Q6_K,650,1,0.1511,368
Qwen2.5-1.5B Q6_K,651,1,0.1607,420
Qwen2.5-1.5B Q6_K,652,1,0.0978,248
Qwen2.5-1.5B Q6_K,653,1,0.1022,226
Qwen2.5-1.5B Q6_K,654,0,0.1047,166
Qwen2.5-1.5B Q6_K,655,1,0.1084,319
Qwen2.5-1.5B Q6_K,656,1,0.1078,175
Qwen2.5-1.5B Q6_K,657,0,0.1526,474
Qwen2.5-1.5B Q6_K,658,1,0.1592,311
Qwen2.5-1.5B Q6_K,659,1,0.1505,250
Qwen2.5-1.5B Q6_K,660,1,0.1522,526
Qwen2.5-1.5B Q6_K,661,0,0.1455,379
Qwen2.5-1.5B Q6_K,662,1,0.0976,280
Qwen2.5-1.5B Q6_K,663,0,0.0984,240
Qwen2.5-1.5B Q6_K,664,1,0.1357,326
Qwen2.5-1.5B Q6_K,665,1,0.0939,191
Qwen2.5-1.5B Q6_K,666,1,0.0961,245
Qwen2.5-1.5B Q6_K,667,1,0.1375,368
Qwen2.5-1.5B Q6_K,668,1,0.1355,263
Qwen2.5-1.5B Q6_K,669,1,0.0981,273
Qwen2.5-1.5B Q6_K,670,0,0.0987,250
Qwen2.5-1.5B Q6_K,671,1,0.1374,428
Qwen2.5-1.5B Q6_K,672,1,0.0957,216
Qwen2.5-1.5B Q6_K,673,1,0.1368,236
Qwen2.5-1.5B Q6_K,674,1,0.0974,262
Qwen2.5-1.5B Q6_K,675,1,0.0794,110
Qwen2.5-1.5B Q6_K,676,1,0.1342,322
Qwen2.5-1.5B Q6_K,677,1,0.0971,163
Qwen2.5-1.5B Q6_K,678,1,0.1411,362
Qwen2.5-1.5B Q6_K,679,0,0.0933,245
Qwen2.5-1.5B Q6_K,680,1,0.1405,312
Qwen2.5-1.5B Q6_K,681,1,0.1054,245
Qwen2.5-1.5B Q6_K,682,1,0.1345,262
Qwen2.5-1.5B Q6_K,683,1,0.0998,253
Qwen2.5-1.5B Q6_K,684,1,0.0941,160
Qwen2.5-1.5B Q6_K,685,0,0.0936,202
Qwen2.5-1.5B Q6_K,686,0,0.1278,290
Qwen2.5-1.5B Q6_K,687,1,0.0904,189
Qwen2.5-1.5B Q6_K,688,1,0.0926,192
Qwen2.5-1.5B Q6_K,689,1,0.0923,199
Qwen2.5-1.5B Q6_K,690,1,0.1330,291
Qwen2.5-1.5B Q6_K,691,1,0.0917,204
Qwen2.5-1.5B Q6_K,692,1,0.1406,582
Qwen2.5-1.5B Q6_K,693,0,0.0963,142
Qwen2.5-1.5B Q6_K,694,1,0.0911,214
Qwen2.5-1.5B Q6_K,695,1,0.0927,208
Qwen2.5-1.5B Q6_K,696,1,0.1269,277
Qwen2.5-1.5B Q6_K,697,1,0.1284,333
Qwen2.5-1.5B Q6_K,698,1,0.1321,345
Qwen2.5-1.5B Q6_K,699,1,0.0929,159
Qwen2.5-1.5B Q6_K,700,0,0.0876,134
Qwen2.5-1.5B Q6_K,701,1,0.0938,252
Qwen2.5-1.5B Q6_K,702,1,0.0900,260
Qwen2.5-1.5B Q6_K,703,1,0.0986,226
Qwen2.5-1.5B Q6_K,704,1,0.0902,201
Qwen2.5-1.5B Q6_K,705,1,0.1352,413
Qwen2.5-1.5B Q6_K,706,1,0.0944,258
Qwen2.5-1.5B Q6_K,707,0,0.1374,430
Qwen2.5-1.5B Q6_K,708,1,0.1281,303
Qwen2.5-1.5B Q6_K,709,1,0.1314,448
Qwen2.5-1.5B Q6_K,710,1,0.1316,318
Qwen2.5-1.5B Q6_K,711,1,0.0961,230
Qwen2.5-1.5B Q6_K,712,0,0.0930,209
Qwen2.5-1.5B Q6_K,713,1,0.1310,325
Qwen2.5-1.5B Q6_K,714,0,0.2223,497
Qwen2.5-1.5B Q6_K,715,1,0.1338,357
Qwen2.5-1.5B Q6_K,716,1,0.0979,275
Qwen2.5-1.5B Q6_K,717,0,0.1315,174
Qwen2.5-1.5B Q6_K,718,1,0.1326,379
Qwen2.5-1.5B Q6_K,719,0,0.0930,230
Qwen2.5-1.5B Q6_K,720,0,0.0720,120
Qwen2.5-1.5B Q6_K,721,1,0.0918,168
Qwen2.5-1.5B Q6_K,722,0,0.1265,284
Qwen2.5-1.5B Q6_K,723,1,0.0881,196
Qwen2.5-1.5B Q6_K,724,0,0.0932,229
Qwen2.5-1.5B Q6_K,725,1,0.1327,329
Qwen2.5-1.5B Q6_K,726,1,0.0923,169
Qwen2.5-1.5B Q6_K,727,1,0.1302,355
Qwen2.5-1.5B Q6_K,728,0,0.0914,155
Qwen2.5-1.5B Q6_K,729,1,0.1422,400
Qwen2.5-1.5B Q6_K,730,1,0.1468,469
Qwen2.5-1.5B Q6_K,731,1,0.1362,486
Qwen2.5-1.5B Q6_K,732,0,0.1298,326
Qwen2.5-1.5B Q6_K,733,1,0.0937,248
Qwen2.5-1.5B Q6_K,734,0,0.0990,262
Qwen2.5-1.5B Q6_K,735,0,0.0948,254
Qwen2.5-1.5B Q6_K,736,1,0.1329,339
Qwen2.5-1.5B Q6_K,737,0,0.0928,159
Qwen2.5-1.5B Q6_K,738,1,0.0952,253
Qwen2.5-1.5B Q6_K,739,1,0.0975,275
Qwen2.5-1.5B Q6_K,740,1,0.0910,162
Qwen2.5-1.5B Q6_K,741,1,0.1372,564
Qwen2.5-1.5B Q6_K,742,1,0.1316,241
Qwen2.5-1.5B Q6_K,743,1,0.1353,354
Qwen2.5-1.5B Q6_K,744,0,0.0906,137
Qwen2.5-1.5B Q6_K,745,1,0.1347,356
Qwen2.5-1.5B Q6_K,746,0,0.1313,310
Qwen2.5-1.5B Q6_K,747,0,0.0892,198
Qwen2.5-1.5B Q6_K,748,1,0.1371,263
Qwen2.5-1.5B Q6_K,749,1,0.0945,231
Qwen2.5-1.5B Q6_K,750,0,0.0937,254
Qwen2.5-1.5B Q6_K,751,1,0.0942,274
Qwen2.5-1.5B Q6_K,752,0,0.1347,388
Qwen2.5-1.5B Q6_K,753,1,0.0944,255
Qwen2.5-1.5B Q6_K,754,1,0.1312,310
Qwen2.5-1.5B Q6_K,755,1,0.1364,363
Qwen2.5-1.5B Q6_K,756,0,0.1349,304
Qwen2.5-1.5B Q6_K,757,1,0.1302,447
Qwen2.5-1.5B Q6_K,758,0,0.0925,245
Qwen2.5-1.5B Q6_K,759,1,0.1378,323
Qwen2.5-1.5B Q6_K,760,0,0.0971,264
Qwen2.5-1.5B Q6_K,761,0,0.1371,347
Qwen2.5-1.5B Q6_K,762,0,0.1418,341
Qwen2.5-1.5B Q6_K,763,1,0.1004,264
Qwen2.5-1.5B Q6_K,764,1,0.1303,336
Qwen2.5-1.5B Q6_K,765,0,0.1311,394
Qwen2.5-1.5B Q6_K,766,1,0.1353,513
Qwen2.5-1.5B Q6_K,767,1,0.1372,471
Qwen2.5-1.5B Q6_K,768,0,0.0981,185
Qwen2.5-1.5B Q6_K,769,1,0.0934,304
Qwen2.5-1.5B Q6_K,770,1,0.1342,332
Qwen2.5-1.5B Q6_K,771,1,0.0898,150
Qwen2.5-1.5B Q6_K,772,1,0.0937,202
Qwen2.5-1.5B Q6_K,773,1,0.0939,149
Qwen2.5-1.5B Q6_K,774,0,0.0947,334
Qwen2.5-1.5B Q6_K,775,1,0.0731,116
Qwen2.5-1.5B Q6_K,776,1,0.1359,304
Qwen2.5-1.5B Q6_K,777,0,0.0914,216
Qwen2.5-1.5B Q6_K,778,1,0.0983,189
Qwen2.5-1.5B Q6_K,779,1,0.1321,353
Qwen2.5-1.5B Q6_K,780,1,0.1341,400
Qwen2.5-1.5B Q6_K,781,1,0.0895,180
Qwen2.5-1.5B Q6_K,782,1,0.0937,145
Qwen2.5-1.5B Q6_K,783,1,0.0967,313
Qwen2.5-1.5B Q6_K,784,1,0.0910,283
Qwen2.5-1.5B Q6_K,785,1,0.1384,394
Qwen2.5-1.5B Q6_K,786,0,0.0968,166
Qwen2.5-1.5B Q6_K,787,0,0.1446,395
Qwen2.5-1.5B Q6_K,788,0,0.2354,634
Qwen2.5-1.5B Q6_K,789,1,0.1513,442
Qwen2.5-1.5B Q6_K,790,1,0.1454,347
Qwen2.5-1.5B Q6_K,791,1,0.1015,176
Qwen2.5-1.5B Q6_K,792,1,0.1438,327
Qwen2.5-1.5B Q6_K,793,1,0.1003,193
Qwen2.5-1.5B Q6_K,794,1,0.1364,375
Qwen2.5-1.5B Q6_K,795,0,0.1345,356
Qwen2.5-1.5B Q6_K,796,1,0.1004,257
Qwen2.5-1.5B Q6_K,797,0,0.1441,303
Qwen2.5-1.5B Q6_K,798,0,0.1039,304
Qwen2.5-1.5B Q6_K,799,1,0.1475,535
